latitude,longitude,Slope
35.52,127.645,0.143615365
35.52,127.655,0.079029992
35.52,127.665,0.090593077
35.52,127.675,0.078855544
35.52,127.685,0.191706732
35.52,127.695,0.069825597
35.52,127.705,0.030284356
35.52,127.715,0.02606038
35.52,127.725,0.003888671
35.52,127.735,0.004299621
35.52,127.745,0.019222179
35.52,127.755,0.074752145
35.52,127.765,0.002487741
35.52,127.775,0.125169411
35.52,127.785,0.007660186
35.52,127.795,0.049909115
35.52,127.805,0.10597004
35.52,127.815,0.125386491
35.52,127.825,0.064036109
35.52,127.835,0.201836675
35.52,127.845,0.007202393
35.52,127.855,0.067486398
35.52,127.865,0.170093939
35.52,127.875,0.113946579
35.52,127.885,0.131397098
35.52,127.895,0.086354434
35.52,127.905,0.098782107
35.52,127.915,0.245244995
35.52,127.925,0.146666437
35.52,127.935,0.126989588
35.52,127.945,0.09141238
35.52,127.955,0.164538026
35.52,127.965,0.076088145
35.52,127.975,0.163982257
35.52,127.985,0.089969426
35.52,127.995,0.126919612
35.52,128.005,0.196894079
35.52,128.015,0.082315117
35.52,128.025,0.123934314
35.52,128.035,0.305206954
35.52,128.045,0.07920137
35.52,128.055,0.028887823
35.52,128.065,0.133621812
35.52,128.075,0.159949258
35.52,128.085,0.157061175
35.52,128.095,0.160850346
35.52,128.105,0.217067286
35.52,128.115,0.125995532
35.52,128.125,0.225930884
35.52,128.135,0.070917368
35.52,128.145,0.135070905
35.52,128.155,0.164880633
35.52,128.165,0.107748926
35.52,128.175,0.007994497
35.52,128.185,0.027066333
35.52,128.195,0.099008359
35.52,128.205,0.041082758
35.52,128.215,0.146640867
35.52,128.225,0.20021829
35.52,128.235,0.188559383
35.52,128.245,0.12062788
35.52,128.255,0.168635324
35.52,128.265,0.169764996
35.52,128.275,0.095560916
35.52,128.285,0.190849647
35.52,128.295,0.293970585
35.52,128.305,0.179040149
35.52,128.315,0.237557366
35.52,128.325,0.182007194
35.52,128.335,0.091483362
35.52,128.345,0.18930082
35.52,128.355,0.154473722
35.52,128.365,0.042212106
35.52,128.375,0.050774381
35.52,128.385,0.00426244
35.52,128.395,0.082268849
35.52,128.405,0.05610767
35.52,128.415,0.030765599
35.52,128.425,0.063203529
35.52,128.435,0.017846957
35.52,128.445,0.024794023
35.52,128.455,0.070860974
35.52,128.465,0.055922691
35.52,128.475,0.066847414
35.52,128.485,0.024530925
35.52,128.495,0.024305217
35.52,128.505,0.022897242
35.52,128.515,0.098193951
35.52,128.525,0.147376254
35.52,128.535,0.181068748
35.52,128.545,0.143065378
35.52,128.555,0.104915954
35.52,128.565,0.141844183
35.52,128.575,0.169886053
35.52,128.585,0.17412065
35.52,128.595,0.314676881
35.52,128.605,0.317457229
35.52,128.615,0.234285086
35.52,128.625,0.175151914
35.52,128.635,0.129169673
35.52,128.645,0.12836656
35.52,128.655,0.006184391
35.52,128.665,0.123612516
35.52,128.675,0.063343972
35.52,128.685,0.060215645
35.52,128.695,0.09421961
35.52,128.705,0.128856346
35.52,128.715,0.007093394
35.52,128.725,0.01843193
35.52,128.735,0.016917946
35.52,128.745,0.096042864
35.52,128.755,0.14223817
35.52,128.765,0.027027953
35.52,128.775,0.198428959
35.52,128.785,0.076404236
35.52,128.795,0.084769286
35.52,128.805,0.219888598
35.52,128.815,0.234750673
35.52,128.825,0.171447679
35.52,128.835,0.227610722
35.52,128.845,0.141929984
35.52,128.855,0.077149056
35.52,128.865,0.123207904
35.52,128.875,0.08863622
35.52,128.885,0.007440492
35.52,128.895,0.221697122
35.52,128.905,0.175869167
35.52,128.915,0.209013239
35.52,128.925,0.224962786
35.52,128.935,0.198271617
35.52,128.945,0.334241271
35.52,128.955,0.220219746
35.52,128.965,0.191407934
35.52,128.975,0.139877006
35.52,128.985,0.19842346
35.52,128.995,0.271995366
35.52,129.005,0.092097834
35.52,129.015,0.258264244
35.52,129.025,0.151290372
35.52,129.035,0.196374759
35.52,129.045,0.1070574
35.52,129.055,0.317130059
35.52,129.065,0.364974946
35.52,129.075,0.087368242
35.52,129.085,0.033401862
35.52,129.095,0.047767874
35.52,129.105,0.02082341
35.52,129.115,0.009462692
35.52,129.125,0.051634163
35.52,129.135,0.042043172
35.52,129.145,0.051663838
35.52,129.155,0.076010212
35.52,129.165,0.093333177
35.52,129.175,0.161719531
35.52,129.185,0.005839366
35.52,129.195,0.051310357
35.52,129.205,0.127778053
35.52,129.215,0.134928688
35.52,129.225,0.08269313
35.52,129.235,0.055054542
35.52,129.245,0.095997229
35.52,129.255,0.088219889
35.52,129.265,0.042239834
35.52,129.275,0.021579774
35.52,129.285,0.047001019
35.52,129.295,0.042670283
35.52,129.305,0.024036389
35.52,129.315,0.039488543
35.52,129.325,0.069542497
35.52,129.335,0.01403533
35.52,129.345,0.018816272
35.52,129.355,0.013040113
35.52,129.365,0.007090996
35.52,129.375,0.004072882
35.52,129.385,0
35.52,129.395,0.023265567
35.52,129.405,0.037553973
35.52,129.415,0.034930006
35.52,129.425,0.007160295
35.52,129.435,0.003424304
35.52,129.445,0.006484538
35.53,126.485,0
35.53,126.495,0
35.53,126.505,0.000422488
35.53,126.515,0.005297496
35.53,126.525,0.001641955
35.53,126.535,0.005166638
35.53,126.545,0.008523181
35.53,126.555,0.011914727
35.53,126.565,0.119925834
35.53,126.575,0.149158031
35.53,126.585,0.193604663
35.53,126.595,0.014826408
35.53,126.605,0.233929425
35.53,126.615,0.185243219
35.53,126.625,0.081558287
35.53,126.635,0.102959983
35.53,126.645,0.072501801
35.53,126.655,0.077573881
35.53,126.665,0.003014483
35.53,126.675,0.000420676
35.53,126.685,0.030427892
35.53,126.695,0.01436913
35.53,126.705,0.022653434
35.53,126.715,0.015708014
35.53,126.725,0.0062107
35.53,126.735,0.007313953
35.53,126.745,0.008366842
35.53,126.755,0.026813772
35.53,126.765,0.006132864
35.53,126.775,0.016848221
35.53,126.785,0.041611888
35.53,126.795,0.107013181
35.53,126.805,0.121402055
35.53,126.815,0.003804687
35.53,126.825,0.031185083
35.53,126.835,0.074455231
35.53,126.845,0.008054251
35.53,126.855,0.065235183
35.53,126.865,0.053519975
35.53,126.875,0.135450065
35.53,126.885,0.124863215
35.53,126.895,0.05755109
35.53,126.905,0.076252624
35.53,126.915,0.130666241
35.53,126.925,0.074023217
35.53,126.935,0.131585643
35.53,126.945,0.171565607
35.53,126.955,0.119751118
35.53,126.965,0.1792586
35.53,126.975,0.107484519
35.53,126.985,0.172572523
35.53,126.995,0.240187734
35.53,127.005,0.074815489
35.53,127.015,0.003026752
35.53,127.025,0.254633069
35.53,127.035,0.099921763
35.53,127.045,0.154521719
35.53,127.055,0.174323916
35.53,127.065,0.307110131
35.53,127.075,0.15200451
35.53,127.085,0.140961841
35.53,127.095,0.176743522
35.53,127.105,0.204589024
35.53,127.115,0.027114213
35.53,127.125,0.108762048
35.53,127.135,0.270599633
35.53,127.145,0.162571341
35.53,127.155,0.071451537
35.53,127.165,0.030170107
35.53,127.175,0.133065581
35.53,127.185,0.140919775
35.53,127.195,0.083992146
35.53,127.205,0.113302402
35.53,127.215,0.130165502
35.53,127.225,0.070751213
35.53,127.235,0.130666479
35.53,127.245,0.095274851
35.53,127.255,0.031686507
35.53,127.265,0.146773875
35.53,127.275,0.062942639
35.53,127.285,0.087778352
35.53,127.295,0.037317388
35.53,127.305,0.054189779
35.53,127.315,0.059349451
35.53,127.325,0.049356133
35.53,127.335,0.020899171
35.53,127.345,0.083788611
35.53,127.355,0.027695393
35.53,127.365,0.010038
35.53,127.375,0.187552124
35.53,127.385,0.04996353
35.53,127.395,0.012762544
35.53,127.405,0.025233032
35.53,127.415,0.016882828
35.53,127.425,0.039183248
35.53,127.435,0.131722733
35.53,127.445,0.220589206
35.53,127.455,0.192325979
35.53,127.465,0.151082009
35.53,127.475,0.210585371
35.53,127.485,0.211584449
35.53,127.495,0.164829254
35.53,127.505,0.15020819
35.53,127.515,0.20553951
35.53,127.525,0.177346617
35.53,127.535,0.215570718
35.53,127.545,0.031216195
35.53,127.555,0.103461005
35.53,127.565,0.294182122
35.53,127.575,0.124645405
35.53,127.585,0.10003604
35.53,127.595,0.04627265
35.53,127.605,0.11166659
35.53,127.615,0.159069836
35.53,127.625,0.175572991
35.53,127.635,0.169963181
35.53,127.645,0.088147879
35.53,127.655,0.091366969
35.53,127.665,0.048539486
35.53,127.675,0.012333896
35.53,127.685,0.09402281
35.53,127.695,0.086086079
35.53,127.705,0.059835311
35.53,127.715,0.01771882
35.53,127.725,0.075167894
35.53,127.735,0.028465416
35.53,127.745,0.030519331
35.53,127.755,0.030071003
35.53,127.765,0.045528874
35.53,127.775,0.026030108
35.53,127.785,0.156770557
35.53,127.795,0.152688891
35.53,127.805,0.079490378
35.53,127.815,0.157893077
35.53,127.825,0.120396413
35.53,127.835,0.156878605
35.53,127.845,0.125417814
35.53,127.855,0.155036539
35.53,127.865,0.17215687
35.53,127.875,0.138577148
35.53,127.885,0.068304993
35.53,127.895,0.134431168
35.53,127.905,0.164216474
35.53,127.915,0.176352993
35.53,127.925,0.085549057
35.53,127.935,0.127253205
35.53,127.945,0.185595661
35.53,127.955,0.206556857
35.53,127.965,0.112709567
35.53,127.975,0.189404055
35.53,127.985,0.089247875
35.53,127.995,0.069205821
35.53,128.005,0.090094969
35.53,128.015,0.087842725
35.53,128.025,0.005364349
35.53,128.035,0.085825399
35.53,128.045,0.251851022
35.53,128.055,0.11128068
35.53,128.065,0.056585588
35.53,128.075,0.06030269
35.53,128.085,0.090425104
35.53,128.095,0.046808384
35.53,128.105,0.039969791
35.53,128.115,0.113597535
35.53,128.125,0.167339936
35.53,128.135,0.138994396
35.53,128.145,0.054734457
35.53,128.155,0.07445655
35.53,128.165,0.109263271
35.53,128.175,0.132890239
35.53,128.185,0.08886452
35.53,128.195,0.149064586
35.53,128.205,0.184559137
35.53,128.215,0.199191749
35.53,128.225,0.274485499
35.53,128.235,0.122878373
35.53,128.245,0.031244652
35.53,128.255,0.016974054
35.53,128.265,0.027436003
35.53,128.275,0.080311097
35.53,128.285,0.160559028
35.53,128.295,0.181746066
35.53,128.305,0.278479069
35.53,128.315,0.123622872
35.53,128.325,0.082847424
35.53,128.335,0.218930781
35.53,128.345,0.092532635
35.53,128.355,0.154299468
35.53,128.365,0.13564688
35.53,128.375,0.112864636
35.53,128.385,0.01457474
35.53,128.395,0.004609768
35.53,128.405,0.024014952
35.53,128.415,0.093528315
35.53,128.425,0.065504096
35.53,128.435,0.001263819
35.53,128.445,0.045129243
35.53,128.455,0.003862952
35.53,128.465,0.043383133
35.53,128.475,0.023264723
35.53,128.485,0.015818786
35.53,128.495,0.031471763
35.53,128.505,0.066273481
35.53,128.515,0.217656747
35.53,128.525,0.219684601
35.53,128.535,0.247509181
35.53,128.545,0.092782028
35.53,128.555,0.118561365
35.53,128.565,0.158594191
35.53,128.575,0.125383645
35.53,128.585,0.229245871
35.53,128.595,0.062713906
35.53,128.605,0.236820221
35.53,128.615,0.102387741
35.53,128.625,0.199311346
35.53,128.635,0.148711339
35.53,128.645,0.174775615
35.53,128.655,0.045785874
35.53,128.665,0.077681392
35.53,128.675,0.190445244
35.53,128.685,0.043822981
35.53,128.695,0.028003562
35.53,128.705,0.006729234
35.53,128.715,0.003160671
35.53,128.725,0.061781779
35.53,128.735,0.074377842
35.53,128.745,0.252145171
35.53,128.755,0.194529653
35.53,128.765,0.236857012
35.53,128.775,0.001938568
35.53,128.785,0.114214651
35.53,128.795,0.199054703
35.53,128.805,0.117914841
35.53,128.815,0.087926298
35.53,128.825,0.163934276
35.53,128.835,0.226107746
35.53,128.845,0.227123886
35.53,128.855,0.051689539
35.53,128.865,0.157679871
35.53,128.875,0.224171698
35.53,128.885,0.015547425
35.53,128.895,0.179206043
35.53,128.905,0.250568032
35.53,128.915,0.294839591
35.53,128.925,0.224551186
35.53,128.935,0.204226792
35.53,128.945,0.336347163
35.53,128.955,0.199059159
35.53,128.965,0.257025659
35.53,128.975,0.193518147
35.53,128.985,0.202910706
35.53,128.995,0.241417974
35.53,129.005,0.190288961
35.53,129.015,0.258611083
35.53,129.025,0.20754151
35.53,129.035,0.24138777
35.53,129.045,0.147218868
35.53,129.055,0.074984618
35.53,129.065,0.266819715
35.53,129.075,0.255155444
35.53,129.085,0.129557252
35.53,129.095,0.018387822
35.53,129.105,0.022370486
35.53,129.115,0.018888868
35.53,129.125,0.038969148
35.53,129.135,0.063323848
35.53,129.145,0.020533584
35.53,129.155,0.056509104
35.53,129.165,0.036785651
35.53,129.175,0.061363067
35.53,129.185,0.149371982
35.53,129.195,0.025937073
35.53,129.205,0.175963998
35.53,129.215,0.274934351
35.53,129.225,0.101498157
35.53,129.235,0.156400189
35.53,129.245,0.027985258
35.53,129.255,0.025805037
35.53,129.265,0.030674366
35.53,129.275,0.042864017
35.53,129.285,0.041298989
35.53,129.295,0.006033356
35.53,129.305,0.019741494
35.53,129.315,0.022716088
35.53,129.325,0.018955667
35.53,129.335,0.041322585
35.53,129.345,0.020000903
35.53,129.355,0.012178996
35.53,129.365,0.004472767
35.53,129.375,0.005680182
35.53,129.385,0.004575276
35.53,129.395,0.034372307
35.53,129.405,0.146590233
35.53,129.415,0.095036469
35.53,129.425,0.052054316
35.53,129.435,0.003359835
35.53,129.445,0.00441955
35.53,129.455,0.001885814
35.54,126.475,0
35.54,126.485,0.015991861
35.54,126.515,0
35.54,126.525,0
35.54,126.535,0
35.54,126.545,0
35.54,126.555,0
35.54,126.565,0.014042441
35.54,126.575,0.02732642
35.54,126.585,0.015413518
35.54,126.595,0.007136475
35.54,126.605,0.000532661
35.54,126.615,0.045652796
35.54,126.625,0.063685156
35.54,126.635,0.040067915
35.54,126.645,0.18687515
35.54,126.655,0.040442802
35.54,126.665,0.002484162
35.54,126.675,0.002541803
35.54,126.685,0.01039571
35.54,126.695,0.021700937
35.54,126.705,0.010988628
35.54,126.715,0.01856184
35.54,126.725,0.044605866
35.54,126.735,0.002806427
35.54,126.745,0.032847509
35.54,126.755,0.01457605
35.54,126.765,0.018214105
35.54,126.775,0.013654789
35.54,126.785,0.003249805
35.54,126.795,0.226431519
35.54,126.805,0.077008732
35.54,126.815,0.026070431
35.54,126.825,0.069047168
35.54,126.835,0.021623189
35.54,126.845,0.026268421
35.54,126.855,0.098123819
35.54,126.865,0.039602574
35.54,126.875,0.088548869
35.54,126.885,0.003708722
35.54,126.895,0.117638826
35.54,126.905,0.268628299
35.54,126.915,0.140436873
35.54,126.925,0.057997163
35.54,126.935,0.201055482
35.54,126.945,0.244460791
35.54,126.955,0.193910271
35.54,126.965,0.128281295
35.54,126.975,0.064027853
35.54,126.985,0.217658773
35.54,126.995,0.082117863
35.54,127.005,0.197766483
35.54,127.015,0.13284494
35.54,127.025,0.128040165
35.54,127.035,0.118037261
35.54,127.045,0.201587006
35.54,127.055,0.190593764
35.54,127.065,0.086437665
35.54,127.075,0.174355045
35.54,127.085,0.110081546
35.54,127.095,0.163485438
35.54,127.105,0.182834953
35.54,127.115,0.149114713
35.54,127.125,0.242205665
35.54,127.135,0.134236798
35.54,127.145,0.070772253
35.54,127.155,0.183863819
35.54,127.165,0.125542343
35.54,127.175,0.096618049
35.54,127.185,0.161484152
35.54,127.195,0.020523055
35.54,127.205,0.032876287
35.54,127.215,0.033728663
35.54,127.225,0.127644524
35.54,127.235,0.10793075
35.54,127.245,0.126046956
35.54,127.255,0.136835814
35.54,127.265,0.032216255
35.54,127.275,0.221122041
35.54,127.285,0.036478959
35.54,127.295,0.078715064
35.54,127.305,0.006130744
35.54,127.315,0.065252341
35.54,127.325,0.004553849
35.54,127.335,0.023961348
35.54,127.345,0.056687985
35.54,127.355,0.035648707
35.54,127.365,0.019191114
35.54,127.375,0.073246986
35.54,127.385,0.067664348
35.54,127.395,0.025046542
35.54,127.405,0.018511813
35.54,127.415,0.034006353
35.54,127.425,0.152251855
35.54,127.435,0.166861862
35.54,127.445,0.156257346
35.54,127.455,0.290545493
35.54,127.465,0.193226472
35.54,127.475,0.151236609
35.54,127.485,0.063489243
35.54,127.495,0.210295424
35.54,127.505,0.233224273
35.54,127.515,0.134109274
35.54,127.525,0.124429703
35.54,127.535,0.191788584
35.54,127.545,0.096845806
35.54,127.555,0.080280468
35.54,127.565,0.223835617
35.54,127.575,0.103469074
35.54,127.585,0.139885247
35.54,127.595,0.054294076
35.54,127.605,0.175068289
35.54,127.615,0.122244686
35.54,127.625,0.145450205
35.54,127.635,0.149649918
35.54,127.645,0.089604147
35.54,127.655,0.11496792
35.54,127.665,0.041998699
35.54,127.675,0.17712757
35.54,127.685,0.033700332
35.54,127.695,0.068941705
35.54,127.705,0.044270549
35.54,127.715,0.040987469
35.54,127.725,0.072377913
35.54,127.735,0.04442665
35.54,127.745,0.050979577
35.54,127.755,0.039123319
35.54,127.765,0.119806111
35.54,127.775,0.047112871
35.54,127.785,0.141582489
35.54,127.795,0.130309567
35.54,127.805,0.15283598
35.54,127.815,0.137266591
35.54,127.825,0.102426983
35.54,127.835,0.193298221
35.54,127.845,0.123958074
35.54,127.855,0.084370643
35.54,127.865,0.127909988
35.54,127.875,0.080352522
35.54,127.885,0.030114358
35.54,127.895,0.101751417
35.54,127.905,0.135288909
35.54,127.915,0.183165297
35.54,127.925,0.045830749
35.54,127.935,0.09801361
35.54,127.945,0.197030902
35.54,127.955,0.146886647
35.54,127.965,0.1191504
35.54,127.975,0.076627657
35.54,127.985,0.054594144
35.54,127.995,0.070776626
35.54,128.005,0.016661122
35.54,128.015,0.150676206
35.54,128.025,0.164344743
35.54,128.035,0.274778813
35.54,128.045,0.266675144
35.54,128.055,0.248706773
35.54,128.065,0.303750128
35.54,128.075,0.161592469
35.54,128.085,0.140108421
35.54,128.095,0.026139176
35.54,128.105,0.001301602
35.54,128.115,0.075493701
35.54,128.125,0.044672064
35.54,128.135,0.015818007
35.54,128.145,0.110496596
35.54,128.155,0.146356434
35.54,128.165,0.151761428
35.54,128.175,0.135400116
35.54,128.185,0.06271942
35.54,128.195,0.028135462
35.54,128.205,0.149242833
35.54,128.215,0.254749537
35.54,128.225,0.209162429
35.54,128.235,0.033921085
35.54,128.245,0.015447501
35.54,128.255,0.010791349
35.54,128.265,0.011251523
35.54,128.275,0.014612529
35.54,128.285,0.01368512
35.54,128.295,0.018638819
35.54,128.305,0.07804361
35.54,128.315,0.190680727
35.54,128.325,0.128176957
35.54,128.335,0.175581202
35.54,128.345,0.139415741
35.54,128.355,0.012574258
35.54,128.365,0.032032937
35.54,128.375,0.221898377
35.54,128.385,0.010873911
35.54,128.395,0.100028031
35.54,128.405,0.010058974
35.54,128.415,0.038100351
35.54,128.425,0.048779175
35.54,128.435,0.011146489
35.54,128.445,0.027574208
35.54,128.455,0.072733663
35.54,128.465,0.018863283
35.54,128.475,0.009750887
35.54,128.485,0.013854664
35.54,128.495,0.018709963
35.54,128.505,0.054981481
35.54,128.515,0.227973208
35.54,128.525,0.218972534
35.54,128.535,0.165265948
35.54,128.545,0.118820503
35.54,128.555,0.200086877
35.54,128.565,0.205059871
35.54,128.575,0.174872801
35.54,128.585,0.216022238
35.54,128.595,0.322762638
35.54,128.605,0.286485016
35.54,128.615,0.07349851
35.54,128.625,0.251654863
35.54,128.635,0.053522445
35.54,128.645,0.009099241
35.54,128.655,0.105649509
35.54,128.665,0.132422268
35.54,128.675,0.128329337
35.54,128.685,0.135440707
35.54,128.695,0.012387319
35.54,128.705,0.043220229
35.54,128.715,0.010933599
35.54,128.725,0.039855361
35.54,128.735,0.184429288
35.54,128.745,0.225305572
35.54,128.755,0.055354156
35.54,128.765,0.001533766
35.54,128.775,0.150442883
35.54,128.785,0.124053627
35.54,128.795,0.1307538
35.54,128.805,0.109811775
35.54,128.815,0.205277562
35.54,128.825,0.220308393
35.54,128.835,0.161923259
35.54,128.845,0.126657546
35.54,128.855,0.245643049
35.54,128.865,0.269323796
35.54,128.875,0.328852743
35.54,128.885,0.15801619
35.54,128.895,0.268539965
35.54,128.905,0.15629743
35.54,128.915,0.322472602
35.54,128.925,0.147794247
35.54,128.935,0.240524948
35.54,128.945,0.310067058
35.54,128.955,0.218559116
35.54,128.965,0.181378037
35.54,128.975,0.320608258
35.54,128.985,0.147935286
35.54,128.995,0.118118696
35.54,129.005,0.24113211
35.54,129.015,0.226920038
35.54,129.025,0.250032067
35.54,129.035,0.27488023
35.54,129.045,0.133488879
35.54,129.055,0.318906128
35.54,129.065,0.374509841
35.54,129.075,0.363125712
35.54,129.085,0.170866281
35.54,129.095,0.10051658
35.54,129.105,0.113512442
35.54,129.115,0.016469769
35.54,129.125,0.008879505
35.54,129.135,0.056023628
35.54,129.145,0.030944435
35.54,129.155,0.009871058
35.54,129.165,0.0526761
35.54,129.175,0.009736279
35.54,129.185,0.124644369
35.54,129.195,0.139763102
35.54,129.205,0.071903728
35.54,129.215,0.149268538
35.54,129.225,0.175131246
35.54,129.235,0.204972953
35.54,129.245,0.084680416
35.54,129.255,0.018623583
